#1.2			
CG1468		8.70745	22.1081
"APF,CG31712"		43.748	111.071
MRPL19		43.3832	110.098
L(1)G0004		85.6185	217.188
PMM2		68.0435	172.568
CG31041		21.7315	54.98
CG43090		5.13811	12.9957
CG12320		5.51325	13.9444
"CG34039,CR44843"		24.5741	62.1521
NA		1.85632	4.69
CG9649		1.80071	4.54548
GBP3		4.97879	12.5676
CG43795		0.280859	0.708899
ZFRP8		17.305	43.6283
DNASEII		3.20703	8.05697
"CR33987,TIO"		2.29809	5.76553
CG34150		75.9128	190.358
NHA1		2.41913	6.06528
CG17108		150.464	377.02
"CHAT,VACHT"		10.3653	25.9617
MACHR-A		0.567284	1.4203
CG32633		7.97032	19.9368
CG32683		0.644654	1.61186
AMY-P		18.4593	46.1413
NONA		81.1506	202.833
"CR45216,SOSIE"		9.75418	24.3691
CG31121		2.13247	5.32306
ZETACOP		103.612	258.547
BOND		3.46974	8.65772
"KUZ,MIR-2489"		147.34	367.54
"CG8602,CLN7"		93.5927	233.227
CG18815		164.009	408.022
CG4752		9.58525	23.8421
TRP		7.59863	18.8984
ETS98B		4.11655	10.2284
"CG3337,CR44265"		18.3556	45.5209
"CG11889,CG11891"		1.73132	4.293
SPTR		42.7318	105.825
AAC11		44.873	111.085
CG10470		107.217	265.395
NSYB		7.28421	17.991
HUI		2.84931	7.03475
CG10166		57.6603	142.065
CIAO1		97.6	240.466
CG5013		14.4558	35.5911
CG1309		33.1002	81.4759
CR44386		8.65575	21.2804
CG8837		0.773954	1.90086
GS2		26.132	64.0528
SER7		1.56259	3.83007
NOP56		161.773	396.398
BET5		21.9626	53.7814
HEX-A		427.227	1045.92
NPLP2		73.0452	178.75
CG8891		68.8817	168.557
APOLPP		26.0526	63.7502
NA		2.65169	6.48817
SALM		9.59485	23.472
CRAT		7.47574	18.2805
VIR-1		390.803	955.536
NA		3.89856	9.52345
CG17593		73.2553	178.883
CG4390		91.9415	224.49
CG6153		37.4959	91.5191
JON99FI		23.6031	57.6087
ELB		6.6382	16.1992
CG32163		19.0727	46.5371
CG11505		369.044	900.108
TOTC		22.8099	55.6014
HH		1.29001	3.1438
CG42795		0.813594	1.98199
CG2604		73.2051	178.17
MRPS18C		71.655	174.301
NPLP3		19.8268	48.2076
NKD		3.12182	7.59007
CG17124		12.1973	29.6521
CG16817		661.914	1608.87
CG8860		296.606	720.835
CG12780		27.5588	66.9664
CG1304		1.68391	4.09161
S6K		109.203	265.245
ND-B16.6		262.838	637.592
EAST		78.4807	190.272
NACHRBETA1		7.03027	17.0379
DRIP		6.15155	14.9065
MRPL32		50.2152	121.67
CG12975		64.6001	156.451
ECA		95.2839	230.561
SOXN		1.07026	2.58225
"CG2970,FZR2"		143.032	345.08
CG45002		0.936539	2.25945
CG9669		345.899	833.76
BEAT-IIIB		0.984654	2.37292
CG1809		2.40267	5.78679
CG3803		22.2918	53.6849
CG42313		0.569575	1.37056
CR44725		8.7417	21.0228
CG1907		32.4288	77.9792
SKI6		19.597	47.1159
RDL		28.408	68.2839
CG30371		8.26498	19.8642
CG7556		88.0165	211.385
HIS3.3A		292.896	703.408
DALLY		47.9669	115.184
SMB		217.919	523.061
PDFR		23.977	57.5411
ADAMTS-A		2.88185	6.90971
CG5059		56.2531	134.874
OBP19D		79.9187	191.58
STNA		0.991335	2.3753
CG13321		27.6242	66.1312
NIMB2		10.4144	24.9241
CG31997		32.9166	78.7322
CG10131		1.87647	4.482
"CG17768,LSM-4"		140.898	335.251
FUS		566.13	1346.61
CG11841		3.66763	8.71537
CG8774		1.4039	3.32719
"CR43960,TEN-A"		69.0948	163.688
CG1789		121.498	287.278
SIP3		36.9203	87.2254
NT5E-2		3.74379	8.84326
CG34227		92.0689	217.21
CG42397		19.7471	46.5764
UP		81.941	193.218
"CR45479,ND-B14.5A"		438.724	1032.91
CG9452		1.5223	3.5824
CG5177		6.47103	15.2243
IDGF5		0.931084	2.1896
MAL-A8		5.19149	12.2078
SCRT		16.1845	38.0271
RINGER		3.73314	8.76557
CG5107		12.2244	28.6909
OC		0.468783	1.09973
CER		104.273	244.166
CG30154		10.9643	25.6684
RPL23		3195.36	7480.28
HSC70-1		1.5845	3.70807
CG17266		62.801	146.627
CR45635		2.93618	6.84861
ANA		1.47353	3.43265
CIA30		76.8138	178.787
CG11878		4.8592	11.3065
CG17454		159.04	369.712
PLH		4.8455	11.258
MFS17		36.2005	84.088
CG31777		26.3738	61.2363
LIG4		14.0411	32.5571
CG9297		4.16137	9.64854
CG4301		1.49609	3.46746
CG9664		4.15593	9.6295
DAD1		313.887	727.241
NPC2E		49.5433	114.758
CG11275		26.3928	61.1249
NA		5.21321	12.0636
IH		20.5707	47.5925
BEAT-VI		2.10436	4.86737
MRPS23		110.845	256.338
TUTL		4.8203	11.1462
RBP6		19.5726	45.1991
ONECUT		1.04734	2.41697
CG40485		2.79326	6.44458
CG16779		2.5716	5.93297
CG15922		128.623	296.719
CG12402		0.495538	1.14151
CG15822		0.379682	0.874278
"CG17560,MIR-2494"		413.755	952.397
PKC53E		3.19133	7.33862
NA		4.10911	9.44657
CG6123		0.996546	2.29055
CR45952		20.57	47.2695
RBBP5		10.5976	24.3414
NA		1.84613	4.23827
GSTE13		51.4171	118.037
CG7275		18.6364	42.7822
CR46006		2.06135	4.72909
TEX		19.5817	44.9122
TSP2A		22.6929	52.0444
RETININ		7.86453	18.0351
UCH-L5		102.407	234.812
DESAT2		11.494	26.3539
"CG32052,ILP1"		0.800257	1.83449
JON99CI		7.00747	16.0505
SM		6.59147	15.0902
CG7789		46.3199	106
CG14341		59.6983	136.578
WNT6		2.29712	5.25523
"CG46244,LAR"		26.7879	61.2642
CR44645		3.49972	7.99817
CG15611		3.33048	7.6103
CG18507		3.63123	8.29646
CG11180		162.751	371.755
RH6		9.63202	21.9988
CG4467		2.8074	6.41156
WDR62		242.936	554.494
PIO		2.89334	6.60374
CR45361		1.4014	3.19781
CR45994		31.8568	72.681
DRL		1.98999	4.53584
TSP		1.39984	3.18937
CG7920		148.653	338.453
CG14543		105.334	239.724
MDH1		292.297	665.042
CYPE		817.657	1859.69
CG4537		34.3699	78.1129
ALAS		629.193	1429.94
TPS1		52.4052	118.965
GGAMMA30A		23.5081	53.3153
CG6724		11.5624	26.2009
NUP93-2		18.3429	41.5315
CG7849		9.97615	22.5839
PDE6		16.2943	36.8588
NLG3		1.27145	2.87532
CG32856		42.854	96.9043
AGT		111.918	253.066
PKA-C3		35.0516	79.2058
CG8654		3.45088	7.79721
CG11151		960.205	2166.24
ANCE-4		1.20309	2.71419
CYP4D21		0.910345	2.05351
ND-B14.5B		210.532	474.489
CG14830		2.62913	5.92529
VKG		2.85575	6.43211
CG31176		3.59472	8.09388
KEK1		8.53832	19.2191
PPP4R2R		104.338	234.834
DAT		38.5344	86.7075
CG6356		7.81942	17.5856
SRPK		139.441	313.292
RNP4F		241.32	541.927
"PROSAP,RCD1"		77.862	174.842
DRAT		349.274	783.982
CG34200		300.667	674.699
JHEH1		10.5625	23.6321
CG4847		6.8318	15.2732
CG6712		70.7197	158.02
MID		1.09213	2.43957
BACE		44.4285	99.2076
CG17928		10.5934	23.6324
CG14669		0.914846	2.03978
GUG		289.719	645.481
GFRL		2.86349	6.37227
BEN		601.422	1338.33
CG1142		47.827	106.325
CG14439		2.02827	4.50899
LUNA		7.46516	16.5924
PPA		28.6129	63.4984
MRPL34		147.368	327
GIP		67.701	150.134
BT		121.965	270.36
CG1427		10.347	22.9199
FKBP59		436.564	966.812
CG17841		136.803	302.916
CG13751		172.33	381.56
CG8586		4.11857	9.11612
AIMP1		130.901	289.422
ND-B14.7		141.73	313.362
CG2862		433.637	957.247
PPOX		20.4773	45.2017
CG7277		66.0986	145.906
CG15908		62.1431	137.15
CAIX		3.29707	7.27129
WRY		0.810782	1.7867
CG9394		2.16694	4.77366
CG4928		22.6064	49.7625
PVF3		0.839497	1.84696
GEKO		27.772	61.0783
CG7772		199.581	438.903
CG2233		36.6166	80.5238
CR45798		280.262	616.165
VMAT		5.02601	11.043
VHA100-4		0.830677	1.82466
CG14292		136.652	300.14
PKC98E		49.8199	109.402
MED18		41.4859	91.0605
ND-SGDH		167.63	367.93
TRC8		119.019	260.909
NA		1.01945	2.23383
TM1		334.099	731.484
TYRRS-M		148.476	324.549
CG34008		42.7689	93.423
TYRR		0.420571	0.918519
CG5150		1.61447	3.52468
TAF2		32.095	70.0515
NPC2H		10.5499	23.0162
CON		3.0042	6.55385
AK6		29.8365	65.0482
CG30151		3.47613	7.55963
CG33051		20.3566	44.2451
CCHA2		6.93418	15.0568
CG7084		5.11726	11.1109
"RPL28,SNORNA:OR-CD11A,SNORNA:OR-CD11B"		1904.77	4134.46
FON		7.85164	17.0241
FAS2		22.4026	48.565
RPL27		871.106	1888.4
FZ2		5.1803	11.2298
CG4587		1.43265	3.10546
MRPL21		58.2456	126.214
CG30291		43.3439	93.9136
DYRK3		18.9692	41.0468
RBP1-LIKE		50.6676	109.628
CG2662		22.4836	48.6467
CPX		12.1999	26.3874
RPT5		130.233	281.59
GSTT3		78.468	169.655
MRPL28		119.115	257.513
MRPL38		51.5518	111.4
CP15		475.994	1028.34
THIOLASE		111.975	241.785
ANTDH		2.67075	5.76633
RPL24-LIKE		881.331	1902.59
TOU		107.449	231.818
CG5791		42.808	92.3406
CG5065		16.3703	35.3112
CR43334		5.62415	12.1288
CG9674		12.1324	26.1525
MRPS16		125.603	270.413
CG12239		1.29453	2.78593
TFIIFALPHA		317.733	683.429
CHB		21.8769	46.9935
CG17549		23.0886	49.5726
MMD		3.05234	6.54633
TSP29FA		5.41557	11.6119
"CG32318,PSF1"		24.0667	51.5873
MRPL15		48.7651	104.482
PIG-K		21.3213	45.664
CG3868		7.94013	16.998
"CG7054,PEBP1"		79.6025	170.299
CG6308		28.0391	59.9138
CG18428		102.752	219.329
CG4872		16.846	35.9495
MRPL55		94.6601	201.994
ACC		72.1975	153.985
NA		2.64918	5.64638
BOL		17.2059	36.6678
MRPL42		72.2551	153.778
CG17816		4.83488	10.2848
CG12605		5.83624	12.4104
IM23		42.7302	90.7809
PAN		20.0494	42.595
RPL38		442.606	939.918
LIM1		2.7139	5.76152
SUN		515.505	1093.51
CG31200		5.15699	10.9363
OLF413		1.02925	2.17399
BIP2		126.544	267.262
"OCTBETA2R,MIR-284"		13.6268	28.7767
CR44754		0.796835	1.68196
PDH		11.0673	23.3408
CG34383		4.63024	9.76447
MIPLE1		1.20566	2.54179
HF		6.83688	14.3982
CG1695		1.71814	3.61822
CG2182		187.306	393.975
CPR49AE		7.12199	14.9746
CG17776		121.338	255.076
TSP42EC		2.75549	5.78838
HNF4		83.3304	175.017
CG14500		6.43107	13.4985
"CG33054,CG33056"		77.6083	162.859
SNS		0.309118	0.648594
CG6766		43.3604	90.9718
CG12499		13.6972	28.7234
"CG13255,PKA-R1"		159.609	334.075
NIMB3		7.90409	16.536
MRPS18A		155.904	326.086
CG17691		87.7039	183.42
UNC-13-4A		2.91009	6.08205
CG11319		0.740965	1.54839
CG30116		1.50051	3.13505
ATPCL		56.1889	117.394
PGRP-SC2		18.973	39.624
GLURIB		1.41511	2.95536
"RPS20,SNORNA:PSI18S-1295"		1056.79	2205.17
RGA		64.1479	133.851
DRS		290.081	605.17
FSD		30.1469	62.8178
JHI-26		16.371	34.0889
"CG17211,PHAE2"		5.06877	10.5523
"CG7071,MUTED"		32.4888	67.6306
ACF		34.3642	71.5156
TRV		15.7013	32.6755
MED28		55.0217	114.481
CG9864		3.7103	7.71291
CG9449		2.40881	5.00611
RPS16		1217.99	2528.06
MYO10A		0.825243	1.71279
BALDSPOT		64.7978	134.461
CG7834		184.662	383.123
"CG3436,ND-15"		461.224	956.888
OATP58DC		1.76259	3.65669
LQF		86.5701	179.385
CG5021		53.8831	111.628
"ADA2A,RPB4"		50.3594	104.316
RPS21		1292.33	2675.53
"CG44013,CG44014"		7.47937	15.4842
ART8		13.3618	27.6311
CG17508		89.0256	183.959
"MEI-W68,PAR-1"		115.146	237.847
CATHD		438.663	905.855
HDLY		13.6999	28.283
SP1173		5.37647	11.0977
RPLP0-LIKE		143.671	296.397
CG14661		6.41947	13.2346
"CG8353,CG8360"		55.1476	113.62
"CG42568,DNAJ-60"		27.9687	57.6227
CG15525		61.396	126.415
RPS2		336.589	691.767
SFF		1.75245	3.59962
"ACYP2,CG9593,NSL1"		63.1111	129.493
CG7882		1.8354	3.76191
HTH		49.811	102.078
CG11722		39.3364	80.562
CG43155		1.44054	2.95024
CG8066		97.3162	199.237
ECSIT		14.7099	30.0333
CG33926		36.7593	74.9937
CG17221		23.7551	48.4374
NMD3		45.0728	91.8876
SDC		164.756	335.858
CG9776		152.61	310.989
P47		177.843	362.259
"CR43314,BFT"		15.1462	30.8509
MRPL43		68.7561	139.97
PSGEF		1.02405	2.08309
DSH		47.3065	96.2137
MSI		49.2872	100.115
CG3939		144.05	292.578
"CG4594,CG4598"		95.3785	193.623
TTY		1.29402	2.62624
CG8331		276.43	560.985
SCP2		2.07575	4.21204
CG43134		27.3705	55.5111
CG10932		47.8762	97.0638
CG42369		8.2129	16.6443
NCKX30C		6.92581	14.0276
CG10550		2.56443	5.19009
NA		5.88261	11.8975
CINDR		101.972	206.222
CG14252		3.12687	6.31308
NA		8.30609	16.7681
ALP4		10.742	21.6852
CG13917		51.3785	103.719
CG12963		10.3933	20.9614
CG10623		5.96178	12.022
EBPIII		374.222	754.477
"CG18661,TRY29F"		14.9285	30.0603
SHEP		271	545.066
CG3594		35.8838	72.1618
UFL1		6.95843	13.9916
CG5397		2.04488	4.1083
CG17982		40.4658	81.2865
CG43759		66.3112	133.189
CG3335		24.7857	49.7373
"TEH2,TEH3"		13.9537	27.9922
NA		3.43081	6.88084
DJ-1BETA		97.3598	195.257
CG42724		21.7725	43.6263
FRQ2		3.07935	6.16988
CG17278		31.0948	62.2916
CRYS		1.45618	2.9153
NAC		17.8804	35.7874
5-HT1A		0.946951	1.89452
BORA		29.9154	14.9522
IRK3		10.2152	5.10518
CG9062		19.0523	9.51694
CG11378		15.9445	7.94868
PST		56.2908	28.057
CG4078		6.16258	3.07145
AXS		5.3387	2.6557
CG12024		32.3067	16.0628
ADOR		2.61548	1.29921
ULP1		10.0242	4.97881
CG13631		960.066	476.704
ABI		15.0424	7.46769
CG8679		6.58016	3.26296
CG9684		18.5402	9.19288
PZG		26.4888	13.1316
CG7386		9.11295	4.51711
GIG		3.66153	1.81364
NEK2		16.512	8.17689
CG14641		27.6049	13.6644
VPS13B		2.68836	1.33035
GATAD		7.77531	3.84484
CG18764		5.1503	2.54673
CG15601		13.4857	6.667
CG3842		18.5672	9.16614
"ALPHA-EST10,ALPHA-EST9"		8.75875	4.32353
CG3626		7.23666	3.5706
RPT6R		9.88195	4.87502
"CG31407,MICAL"		11.8323	5.83622
"CG17829,CR45475"		21.716	10.707
WDA		8.39767	4.13997
MCM2		10.3912	5.1214
JHI-21		22.368	11.0206
"CG14609,LAP"		13.795	6.79003
CG9662		65.137	32.0317
RASSF8		14.8848	7.31706
TAF8		25.779	12.6673
TIF-IA		26.3422	12.9316
CG5521		5.10534	2.5054
SIGMAR		43.193	21.1872
RTNL1		87.8308	43.0817
CG10492		24.8484	12.1819
CDC14		8.79369	4.30852
"BICC,CG45084"		127.861	62.6423
CG4813		11.5647	5.66336
SCRAMB2		26.8017	13.1248
CG12299		12.8081	6.27067
SLMAP		41.7058	20.4045
CNK		7.09861	3.46979
"CG30056,FRA"		2.66321	1.30041
GGA		19.3709	9.44953
LA		100.263	48.8688
CR43174		6.87051	3.34681
"CG17470,PHR6-4"		22.4663	10.9378
SYX13		40.6467	19.779
CG15107		37.8761	18.4272
TSP3A		6.5143	3.16857
MESR4		20.6764	10.0416
MES2		24.1999	11.7502
CG16717		15.3151	7.43399
NBR		37.9475	18.392
LILI		15.8391	7.67455
CG14767		30.9362	14.9894
MOL		19.3906	9.39212
NOPP140		44.4595	21.5317
SDR		2.27718	1.10233
OBE		6.06087	2.93372
PPD3		31.3039	15.1352
SHU		23.0125	11.1199
HOMER		18.8883	9.12549
NIPSNAP		72.0611	34.8145
CG2065		25.3879	12.2593
CAZ		95.562	46.1054
CG8195		7.69746	3.71285
CG17187		21.1135	10.1817
CG8613		10.0661	4.85358
"MLF,BDG"		57.2234	27.5807
CG4751		3.34778	1.61309
43345		51.4133	24.7534
CG16953		25.4773	12.2611
NA		6.60039	3.17498
ERF3		62.0038	29.8247
SLIP1		16.4251	7.89801
AUB		8.11694	3.90293
SEMA5C		1.11768	0.537199
CG30096		5.12154	2.46152
GSTE6		60.6023	29.1212
ACT42A		49.5931	23.8103
RET		4.32863	2.07508
CG10133		21.1349	10.13
TBC1D16		7.34285	3.51411
NAPI-III		29.6259	14.167
"CG8292,SNX6"		38.6342	18.472
ATG16		15.2788	7.30396
ZCCHC7		11.732	5.60741
CG32091		53.357	25.4895
"CG42353,CG42354"		27.5464	13.157
CHCHD2		468.684	223.732
GAMMATUB23C		23.9791	11.4464
"REG,MEW"		71.6923	34.2219
CG45101		13.5946	6.48913
CG33298		12.4343	5.93408
"CG17129,CG3386"		20.2968	9.68275
TNPO-SR		8.0149	3.82312
SNAP24		15.1001	7.20181
ACT5C		300.382	143.23
BDL		16.27	7.75118
CG9663		2.57383	1.22391
CG18081		28.4595	13.5233
AATF		15.6105	7.41586
SUBDUED		7.44502	3.53458
CG14722		26.8186	12.7209
CG31495		4.84741	2.29856
CG17337		104.818	49.6786
SPT3		4.53537	2.14777
GILT1		211.626	100.108
CG4239		10.6847	5.04756
"CONT,SFXN1-3"		33.2048	15.6777
CG11893		3.45081	1.62918
DMTN		21.3392	10.0726
CG7379		31.9562	15.0834
PYX		10.4451	4.92998
"CG12179,CG12184"		7.69582	3.62995
POP2		73.1394	34.4935
MIP40		31.731	14.9619
CG11665		23.5843	11.1195
ROW		11.4141	5.37733
ATET		6.28846	2.9623
CG17359		26.4625	12.4638
CTR1A		5.73354	2.69639
CG3815		11.9025	5.59396
GWL		50.3562	23.6449
MOS		34.3835	16.139
BMCP		24.8407	11.658
VPS45		6.90258	3.23923
COLD		42.4986	19.9417
GCC185		8.34893	3.91716
R-L		53.1302	24.8678
SDK		7.63466	3.57272
FWD		17.3971	8.139
TBCE		18.613	8.70204
ALPHA4GT1		16.653	7.78451
UGP		38.1166	17.7817
"CG30156,VIMAR"		15.1111	7.04492
CG14883		21.4119	9.98205
TSP74F		48.3925	22.5569
DPTA		68.1341	31.7549
CG7745		21.8611	10.1779
"CG12948,CG34409"		30.5095	14.193
"CG10041,MBD-R2"		12.6369	5.87601
"CG17802,CG17803,CG17806"		26.6424	12.3854
PKCDELTA		1.62094	0.753432
"CG11807,CG42391"		23.9688	11.1407
LRCH		7.61281	3.5378
IFC		55.5971	25.8364
LAMA		23.4917	10.9164
CG13074		8.24679	3.83068
WEK		14.8555	6.89932
RHOGEF2		12.2083	5.6598
CECA1		33.5088	15.5343
VPS16A		11.0744	5.13275
43344		58.8445	27.2687
CR40469		5736.98	2658.1
UVRAG		9.5281	4.41125
CG13101		9.43917	4.36493
PMS2		12.5665	5.80702
SRM160		20.116	9.29281
DRK		31.4344	14.5164
CENB1A		18.4754	8.5252
GAPSEC		9.6502	4.45245
LIPRIN-ALPHA		7.58659	3.4981
"CG17159,CG17162"		14.7073	6.77324
CG1663		13.2724	6.10682
CG11034		8.02436	3.69207
CG13097		25.0268	11.5072
TGO		10.5121	4.83209
AGO3		668.269	307.101
RHOGEF3		10.8807	4.99688
SF3B6		56.5147	25.935
GSTD1		1176.14	539.712
CG14995		7.8106	3.58362
TRC		27.1299	12.4439
CG33096		22.6231	10.3759
DNAJ-1		108.394	49.7123
L(2)GL		22.9123	10.5054
TIM8		112.353	51.51
CG6424		19.1427	8.77105
RHEB		35.1151	16.0854
CG17493		48.4232	22.1673
NAK		20.0676	9.17619
CAPR		42.5397	19.4442
ARF79F		94.7212	43.2765
"GRP,SQU"		177.035	80.8718
NMDA1		47.1908	21.5329
CG43078		18.12	8.26137
CG13895		8.04049	3.66546
STAM		13.3562	6.08779
PC		14.1676	6.45523
CG4332		15.8084	7.19556
KAP-ALPHA3		84.9343	38.6589
LOST		153.382	69.783
RME-8		6.17449	2.80844
CG17163		48.1277	21.8896
"CR45168,STI"		15.5043	7.04875
CG5466		6.78124	3.08158
CG11723		11.5568	5.24958
CG17834		10.2185	4.63998
CG16721		10.7536	4.87606
CG5694		18.4901	8.3792
ORC1		27.0015	12.234
TUB		34.4165	15.5717
KAP3		17.1655	7.76045
"CG2617,IKKEPSILON"		27.073	12.2389
SQH		132.408	59.8167
DYRK2		6.04077	2.72685
BEAF-32		63.2577	28.5305
"CG11504,CG34298"		31.7359	14.3129
INTS12		26.9221	12.1344
REEP1		44.9539	20.2573
"CG15535,CG2217,CG42740"		19.5647	8.8148
CG14814		80.0504	36.0523
BLM		11.3402	5.1067
LBR		25.9481	11.6747
BGB		34.7023	15.6091
LMGB		9.73352	4.37647
CG32758		21.042	9.46068
CG30069		1.71557	0.77114
RDGBBETA		30.9137	13.8879
CG8239		26.6963	11.9926
SINU		7.25144	3.25666
"CG44774,HPRNA:CR46342"		436.945	196.051
LAP1		8.29345	3.72053
CG14921		4.33331	1.94333
"GLURIID,GLURIIE"		1.74062	0.780054
DRO		75.5103	33.8246
CG11825		44.4112	19.8911
MAF1		40.1245	17.949
CG3631		6.03217	2.69582
CG13689		23.8199	10.6383
MUB		18.8871	8.43446
ROQ		11.621	5.18874
CG13893		23.5046	10.4909
POF		14.5927	6.5082
CG10413		10.5121	4.68759
PER		3.63195	1.61827
SPAG		22.2354	9.89355
NA		4.68437	2.0839
CG3558		14.8286	6.59549
TAM		7.3213	3.25214
VPS35		9.73682	4.32408
JAFRAC1		995.034	441.774
CG17544		4.95821	2.20118
NON2		135.628	60.1356
SU(VAR)2-HP2		10.8289	4.80018
"CG43339,MST36FA,MST36FB,TOS"		36.9527	16.3743
CBS		19.2786	8.54109
"CG5726,MIR-11182"		13.0474	5.78023
PIG-C		9.92198	4.39188
CG5068		12.2015	5.40001
MITF		20.1083	8.89917
MOCS1		17.4567	7.71379
FY		11.2354	4.96347
JAR		6.67051	2.94442
CG16833		12.9815	5.7214
CG6568		17.8766	7.8774
CG7616		5.66595	2.49524
ACHI		3.86635	1.70227
USP1		11.7911	5.18989
"CG17764,CDK7"		28.0638	12.3464
"MINK,TRF4-2"		27.3035	12.0099
CG7627		53.2807	23.4136
PLOD		7.30927	3.20939
RBF		21.2507	9.32736
CG10631		4.40408	1.93213
CG9498		108.623	47.6305
"CG3106,PTPMEG2"		82.1177	35.9669
CHD64		80.0647	35.0021
U4-U6-60K		15.6043	6.81876
CG1941		30.2531	13.2158
LACE		18.6119	8.12538
CG10347		6.10737	2.66586
SMC3		16.2373	7.08057
CG17068		8.03374	3.50318
"CYCJ,ARMI"		23.8871	10.4062
ANA1		5.47332	2.38339
CG5316		7.64161	3.32498
BOR		15.3207	6.66263
H		262.977	114.349
BEST1		19.5546	8.50169
RGR		9.5774	4.16254
CG11897		43.7488	18.9873
METRO		5.63147	2.44223
TRX-2		212.565	92.1014
CG7523		69.1229	29.9464
CONU		14.9431	6.4732
"CG12717,ADE5"		47.9267	20.7564
CG43427		13.0456	5.64862
CG3430		27.565	11.935
"CG13380,CG4174"		34.7074	15.0032
ANXB11		34.1122	14.7429
MAV		18.7076	8.08421
CG33158		4.90076	2.11762
CORTACTIN		17.1937	7.42392
FRJ		15.4667	6.67818
NES		19.407	8.37025
B4		10.158	4.37969
DLP		9.76426	4.20803
PLEXA		19.7833	8.51998
CG15160		8.4919	3.65578
DNAPOL-EPSILON58		6.98912	3.00811
DLIP2		37.9182	16.3134
CG31817		1.07522	0.462337
PIG-H		14.5481	6.25531
APH-1		36.9606	15.8886
P53		24.8969	10.6998
CG9801		4.10339	1.76278
"CG5235,TASP1"		27.7927	11.9303
SPC25		57.2242	24.5334
CIB		267.34	114.55
PI4KIIALPHA		25.0178	10.7173
ETL1		12.0124	5.14256
KSR		5.32137	2.27562
CG34163		35.8603	15.3297
PNGL		16.4387	7.02708
CG17360		4.55465	1.94655
CG3529		10.0449	4.29038
CG6325		10.0558	4.29267
MRP		20.9519	8.93705
INPP5E		2.56711	1.09429
PI3K92E		8.64042	3.68046
CG13760		23.7439	10.1124
ASPRS-M		14.8401	6.31735
CG18259		8.0588	3.42878
CG9934		15.728	6.68571
GE-1		10.1915	4.32961
VPS33B		3.13511	1.3306
ABO		9.75591	4.13828
HCF		8.58386	3.64006
CG11248		7.27487	3.08406
NVD		1.81527	0.769507
CG14969		18.0551	7.64892
ACK		7.86666	3.33258
SHTD		3.05851	1.29554
RASSF		8.59527	3.6403
CYP6D2		2.99359	1.2674
CG6734		2.4937	1.05399
NUP98-96		19.9523	8.43184
CG13088		9.50527	4.01567
CG9626		1.49565	0.631775
"GAMMASNAP2,TWS"		46.8622	19.7821
CG30440		5.68086	2.39719
NA		2.81486	1.1877
DNA-LIGI		19.9162	8.3945
P32		108.051	45.5348
BON		7.99072	3.36598
SOX14		15.4098	6.49033
CG3995		13.1621	5.54315
STE14		21.5743	9.06397
D19A		13.4174	5.63618
ARALAR1		25.471	10.6977
SIN3A		30.6444	12.8435
CG40228		110.036	46.075
PES		31.6121	13.235
CG9304		8.3665	3.49771
CG10731		11.193	4.67836
KLP68D		7.11394	2.97227
INDY		42.9223	17.9255
CG1486		15.3894	6.42286
VERS		18.8919	7.88324
CG5815		15.8579	6.6054
CG42788		2.97544	1.23916
RH3		14.8662	6.18288
EGL		12.8084	5.32096
43347		6.88595	2.85982
TUM		34.7736	14.4409
CG31731		7.32344	3.03771
JAFRAC2		17.9092	7.42797
GASZ		18.7987	7.78912
"CR45367,PLC21C"		19.2601	7.97447
"KRN,NDFIP"		35.2998	14.5937
CG5447		24.144	9.97941
STAT92E		22.9119	9.46348
CSAT		16.0641	6.62458
NRV1		50.3262	20.7537
PRESTIN		14.3311	5.90328
CG6040		5.96666	2.45706
HERS		17.8894	7.35713
P38A		19.5794	8.04801
PBL		19.4506	7.99504
GP210		9.25367	3.80236
ANA3		8.04044	3.30067
CG1815		11.2598	4.61634
MTL		41.3854	16.9633
YKI		32.7564	13.4106
CR44423		7.55441	3.09182
CG1529		13.2051	5.40349
CG5746		41.0315	16.7833
CG16972		6.6647	2.72286
PAPLA1		8.87845	3.62477
DGRN		20.1171	8.21256
CG11247		11.698	4.77503
TSP66E		24.7644	10.1077
SARA		5.83825	2.38195
CG14545		210.001	85.6747
TRE1		16.2737	6.63855
E(SPL)M3-HLH		2.28857	0.933426
CYP6A22		18.5995	7.57727
CG6565		17.6092	7.17017
CG7200		8.46574	3.44672
CG6927		48.4412	19.7126
TRXR-1		228.548	92.9199
ORB		27.4791	11.1703
DREF		16.7767	6.81235
SLI		3.57797	1.45275
PIG-L		22.3104	9.04146
CG8924		19.618	7.9482
NELF-E		20.6614	8.36536
NESD		9.88692	3.99413
MOF		6.75501	2.72855
"CG33057,MKG-P"		16.3027	6.5845
CG3797		16.2819	6.56983
CG7222		20.2352	8.15503
CG9302		15.3674	6.19167
CG33156		48.0789	19.3568
CG7638		18.2785	7.35718
NHE3		30.3013	12.1892
MCM6		27.4975	11.0583
CG6051		14.4304	5.79822
BOTV		5.01372	2.01449
DF31		391.854	157.356
PLD		12.192	4.89361
NUF		30.5552	12.2571
RPB7		89.2023	35.7738
CG40006		7.27438	2.91512
CG9044		4.9902	1.99967
MSL-3		20.9015	8.36647
CG15812		28.6606	11.47
MSB1L		38.472	15.3956
NDC80		10.8417	4.33627
FMR1		29.1942	11.6681
MAD		19.262	7.69151
PEZ		9.41173	3.75643
NEUROCHONDRIN		9.54694	3.81031
"CG17036,CG5776"		7.9137	3.15572
